customer_id,name,email,phone,customer_type,total_orders,successful_payments,failed_payments,lifetime_value,historical_success_rate
CUST_01986,Tanay Mital,rohantak@example.net,+915442253511,new,22,14,8,186430.23,0.636
CUST_01987,Rachit Bakshi,chakradhar34@example.com,03882872047,returning,18,14,4,151206.49,0.778
CUST_01988,Urvashi Saran,tradhakrishnan@example.org,2887458712,new,35,30,5,2629.2,0.857
CUST_01989,Urmi Munshi,ekbalkale@example.net,08593152621,new,23,19,4,101250.88,0.826
CUST_01990,Vasana Merchant,kurianadya@example.org,+911061445299,returning,38,34,4,3466.73,0.895
CUST_01991,Damini Pandey,rmuni@example.org,+911997115333,returning,10,9,1,57280.83,0.9
CUST_01992,Shravya Gala,bsibal@example.org,+910343449975,returning,14,12,2,129198.42,0.857
CUST_01993,Odika Biswas,soniyauvani@example.com,+912159927943,returning,30,27,3,115619.58,0.9
CUST_01994,Rajeshri Kanda,vrittimani@example.net,+913312223954,returning,21,19,2,107483.85,0.905
CUST_01995,Reva Atwal,shravya31@example.com,8368747774,vip,27,25,2,112768.0,0.926
CUST_01996,Tripti Badami,neharajan@example.com,06007622821,returning,24,19,5,218500.68,0.792
CUST_01997,Joshua Dara,yahvisagar@example.net,+917847264393,new,1,1,0,164882.61,1.0
CUST_01998,Advay Mistry,raagini92@example.net,+916660485312,new,15,10,5,171597.82,0.667
CUST_01999,Zayyan Lalla,hariniverma@example.net,09811846512,returning,35,28,7,146945.29,0.8
CUST_02000,Pratyush Dani,ramachandranwahab@example.com,1704836481,returning,3,3,0,38845.96,1.0
